transaction_id,timestamp,customer_id,merchant_id,merchant_category,amount,transaction_type,channel,device_fingerprint,ip_address,status,is_flagged,fraud_confirmed,response_time_ms,state
TXN-000162,2024-01-01 14:48:20,CUST-00301,MERCH-0150,restaurantes,159.11,TED,app_mobile,FP-579989,168.102.xxx.xxx,aprovada,0,,89,RJ
TXN-000163,2024-01-18 15:07:39,CUST-00316,MERCH-0059,e-commerce,175.03,cartao_debito,API,,42.217.xxx.xxx,aprovada,0,,117,TO
TXN-000164,2024-01-12 22:52:02,CUST-00451,MERCH-0115,servicos_digitais,1687.23,TED,app_mobile,FP-908435,98.63.xxx.xxx,aprovada,1,,82,SP
TXN-000165,2024-02-28 17:23:56,CUST-00501,MERCH-0123,postos,126.99,boleto,app_mobile,FP-579150,5.3.xxx.xxx,aprovada,0,,335,AM
TXN-000166,2024-01-30 04:40:07,CUST-00668,MERCH-0153,marketplace,564.08,cartao_credito,internet_banking,FP-793058,76.190.xxx.xxx,recusada,0,,854,RS
TXN-000167,2024-02-05 10:40:12,CUST-00186,MERCH-0068,utilidades,242.92,PIX,app_mobile,,7.169.xxx.xxx,aprovada,0,,97,RS
TXN-000168,2024-01-17 11:31:24,CUST-00538,MERCH-0138,e-commerce,53.42,PIX,API,FP-100756,80.243.xxx.xxx,aprovada,0,,92,AL
TXN-000169,2024-01-10 08:37:27,CUST-00734,MERCH-0037,supermercados,109.85,cartao_credito,API,,25.206.xxx.xxx,aprovada,0,,41,SC
TXN-000170,2024-02-14 20:53:08,CUST-00337,MERCH-0149,restaurantes,65.91,cartao_debito,internet_banking,FP-884267,232.197.xxx.xxx,aprovada,0,,240,RS
TXN-000171,2024-01-02 03:17:31,CUST-00331,MERCH-0055,supermercados,2462.6,cartao_debito,app_mobile,FP-561229,31.143.xxx.xxx,aprovada,0,,26,RJ
TXN-000172,2024-02-23 07:01:53,CUST-00500,MERCH-0110,farmacias,510.42,PIX,API,FP-338157,250.234.xxx.xxx,aprovada,0,,310,MA
TXN-000173,2024-02-23 17:16:44,CUST-00447,MERCH-0131,outros,248.67,PIX,API,FP-117531,51.181.xxx.xxx,aprovada,0,,283,SP
TXN-000174,2024-02-21 13:01:00,CUST-00236,MERCH-0193,e-commerce,1752.59,PIX,internet_banking,FP-739280,109.103.xxx.xxx,aprovada,0,,108,SC
TXN-000175,2024-02-16 06:25:56,CUST-00432,MERCH-0157,farmacias,289.09,PIX,API,,194.210.xxx.xxx,aprovada,0,,124,RJ
TXN-000176,2024-02-07 23:05:42,CUST-00430,MERCH-0150,restaurantes,71.05,PIX,app_mobile,FP-564919,37.141.xxx.xxx,pendente,0,,171,MG
TXN-000177,2024-02-15 17:45:51,CUST-00613,MERCH-0194,marketplace,304.24,TED,caixa_eletronico,FP-385320,244.20.xxx.xxx,pendente,0,,131,ES
TXN-000178,2024-02-17 07:30:03,CUST-00727,MERCH-0171,servicos_digitais,336.93,PIX,app_mobile,FP-553485,108.29.xxx.xxx,aprovada,0,,695,PE
TXN-000179,2024-02-10 17:50:40,CUST-00337,MERCH-0112,restaurantes,227.73,PIX,app_mobile,FP-918855,212.249.xxx.xxx,aprovada,0,,684,PR
TXN-000180,2024-02-28 09:58:29,CUST-00044,MERCH-0101,e-commerce,431.56,cartao_credito,internet_banking,,166.225.xxx.xxx,aprovada,0,,471,ES
TXN-000181,2024-02-11 22:09:38,CUST-00797,MERCH-0065,restaurantes,2425.55,PIX,internet_banking,FP-469495,250.127.xxx.xxx,aprovada,0,,230,MT
TXN-000182,2024-02-23 03:14:58,CUST-00572,MERCH-0091,restaurantes,1107.03,cartao_credito,caixa_eletronico,FP-976856,248.116.xxx.xxx,aprovada,0,,196,AM
TXN-000183,2024-01-19 01:51:32,CUST-00510,MERCH-0093,servicos_digitais,233.88,PIX,API,FP-216895,49.158.xxx.xxx,aprovada,0,,93,RJ
TXN-000184,2024-01-10 01:33:11,CUST-00204,MERCH-0137,e-commerce,187.45,cartao_debito,API,,99.53.xxx.xxx,aprovada,0,,76,TO
TXN-000185,2024-02-01 10:35:35,CUST-00085,MERCH-0127,outros,329.35,TED,app_mobile,FP-329612,63.115.xxx.xxx,aprovada,0,,383,PE
TXN-000186,2024-02-24 00:19:30,CUST-00425,MERCH-0100,supermercados,1351.41,cartao_debito,app_mobile,FP-481649,206.134.xxx.xxx,aprovada,0,,101,RJ
TXN-000187,2024-01-14 01:23:27,CUST-00710,MERCH-0130,postos,1038.04,cartao_credito,internet_banking,FP-209898,207.116.xxx.xxx,aprovada,0,,132,RJ
TXN-000188,2024-02-14 16:26:03,CUST-00055,MERCH-0089,restaurantes,323.72,cartao_debito,app_mobile,FP-166874,175.181.xxx.xxx,aprovada,0,,263,SP
TXN-000189,2024-01-13 22:44:37,CUST-00722,MERCH-0146,outros,311.99,PIX,internet_banking,FP-526919,37.161.xxx.xxx,recusada,0,0,252,MG
TXN-000190,2024-02-29 14:22:30,CUST-00073,MERCH-0180,e-commerce,166.95,TED,app_mobile,FP-527372,98.242.xxx.xxx,pendente,0,0,68,MG
TXN-000191,2024-02-18 12:20:34,CUST-00259,MERCH-0116,e-commerce,102.69,PIX,app_mobile,FP-121391,226.31.xxx.xxx,aprovada,0,,54,RS
TXN-000192,2024-01-03 16:26:14,CUST-00314,MERCH-0089,servicos_digitais,428.34,cartao_debito,app_mobile,FP-262184,154.191.xxx.xxx,aprovada,0,,156,MA
TXN-000193,2024-01-03 22:42:04,CUST-00456,MERCH-0075,restaurantes,486.47,boleto,API,,152.85.xxx.xxx,aprovada,0,,165,MG
TXN-000194,2024-01-12 07:11:19,CUST-00459,MERCH-0016,restaurantes,223.12,PIX,app_mobile,FP-950297,216.50.xxx.xxx,pendente,0,,398,ES
TXN-000195,2024-02-01 02:23:28,CUST-00290,MERCH-0126,e-commerce,782.1,cartao_credito,app_mobile,FP-739278,100.156.xxx.xxx,aprovada,0,,154,BA
TXN-000196,2024-01-30 19:38:27,CUST-00092,MERCH-0008,utilidades,91.86,cartao_credito,internet_banking,FP-297382,91.26.xxx.xxx,aprovada,0,,154,RJ
TXN-000197,2024-01-21 19:48:19,CUST-00046,MERCH-0053,e-commerce,392.17,boleto,API,,12.195.xxx.xxx,aprovada,0,0,111,RJ
TXN-000198,2024-01-23 04:08:41,CUST-00400,MERCH-0109,postos,230.18,cartao_credito,app_mobile,FP-756608,80.104.xxx.xxx,aprovada,0,,232,SC
TXN-000199,2024-02-06 14:46:50,CUST-00424,MERCH-0102,marketplace,230.29,boleto,caixa_eletronico,FP-235149,170.114.xxx.xxx,aprovada,1,1,173,MS
TXN-000200,2024-02-08 15:53:01,CUST-00698,MERCH-0052,marketplace,31.37,PIX,API,,128.102.xxx.xxx,pendente,0,,52,RJ
TXN-000201,2024-01-07 13:03:15,CUST-00086,MERCH-0129,marketplace,39.45,cartao_debito,app_mobile,FP-320653,186.162.xxx.xxx,aprovada,1,1,1419,MG
TXN-000202,2024-02-06 21:32:39,CUST-00401,MERCH-0113,e-commerce,109.12,PIX,app_mobile,FP-984392,63.147.xxx.xxx,aprovada,0,,152,SP
TXN-000203,2024-01-17 11:55:52,CUST-00738,MERCH-0058,viagens,55.47,TED,app_mobile,,140.37.xxx.xxx,aprovada,0,,68,ES
TXN-000204,2024-01-24 01:48:32,CUST-00461,MERCH-0040,restaurantes,1545.63,cartao_debito,app_mobile,FP-334713,37.146.xxx.xxx,aprovada,0,,340,PE
TXN-000205,2024-02-11 22:01:08,CUST-00022,MERCH-0103,servicos_digitais,630.15,PIX,internet_banking,FP-318209,242.207.xxx.xxx,aprovada,0,,472,ES
TXN-000206,2024-02-01 15:39:38,CUST-00346,MERCH-0187,restaurantes,39.68,PIX,internet_banking,FP-585884,141.209.xxx.xxx,aprovada,0,,31,RR
TXN-000207,2024-02-10 00:18:15,CUST-00308,MERCH-0047,e-commerce,77.65,PIX,internet_banking,,53.197.xxx.xxx,pendente,0,,234,RJ
TXN-000208,2024-01-15 15:07:02,CUST-00203,MERCH-0174,farmacias,586.18,cartao_debito,API,,6.4.xxx.xxx,aprovada,0,,91,RS
TXN-000209,2024-01-30 20:40:15,CUST-00219,MERCH-0181,servicos_digitais,665.31,TED,API,,206.81.xxx.xxx,aprovada,0,,52,MS
TXN-000210,2024-01-28 07:19:26,CUST-00481,MERCH-0194,restaurantes,363.33,boleto,API,FP-600044,44.10.xxx.xxx,aprovada,0,,171,ES
TXN-000211,2024-02-17 17:54:00,CUST-00021,MERCH-0172,outros,124.13,cartao_debito,API,,75.42.xxx.xxx,aprovada,0,,373,PR
TXN-000212,2024-02-05 11:00:53,CUST-00174,MERCH-0043,utilidades,403.54,PIX,app_mobile,FP-421531,68.229.xxx.xxx,aprovada,1,1,950,ES
TXN-000213,2024-01-02 00:52:52,CUST-00640,MERCH-0173,viagens,937.53,PIX,app_mobile,FP-484611,206.217.xxx.xxx,aprovada,0,,170,MT
TXN-000214,2024-01-09 02:07:02,CUST-00274,MERCH-0033,utilidades,915.04,boleto,app_mobile,FP-178029,46.191.xxx.xxx,recusada,0,0,179,DF
TXN-000215,2024-02-14 17:39:20,CUST-00642,MERCH-0191,restaurantes,312.79,TED,internet_banking,FP-853144,244.46.xxx.xxx,pendente,0,,241,RS
TXN-000216,2024-02-21 09:26:11,CUST-00641,MERCH-0188,marketplace,236.76,cartao_credito,internet_banking,FP-164242,114.94.xxx.xxx,aprovada,0,,51,MG
TXN-000217,2024-01-13 00:57:53,CUST-00194,MERCH-0154,viagens,36.4,PIX,app_mobile,FP-328860,110.128.xxx.xxx,aprovada,0,,103,PE
TXN-000218,2024-01-07 02:17:41,CUST-00064,MERCH-0115,supermercados,1547.15,boleto,app_mobile,FP-192517,82.185.xxx.xxx,aprovada,0,,234,MG
TXN-000219,2024-02-16 15:31:36,CUST-00367,MERCH-0044,postos,354.48,TED,internet_banking,FP-587529,226.236.xxx.xxx,aprovada,0,,90,ES
TXN-000220,2024-01-15 19:46:53,CUST-00464,MERCH-0170,e-commerce,384.95,cartao_credito,app_mobile,FP-292843,56.48.xxx.xxx,pendente,0,,120,SE
TXN-000221,2024-01-27 23:01:01,CUST-00563,MERCH-0171,marketplace,17.74,cartao_debito,internet_banking,FP-170156,244.165.xxx.xxx,aprovada,0,,303,ES
TXN-000222,2024-01-30 21:42:35,CUST-00014,MERCH-0136,restaurantes,458.53,TED,app_mobile,FP-946331,177.65.xxx.xxx,aprovada,0,0,117,ES
TXN-000223,2024-01-23 15:57:02,CUST-00335,MERCH-0088,utilidades,1187.1,boleto,internet_banking,FP-303819,231.65.xxx.xxx,aprovada,0,,308,RS
TXN-000224,2024-02-17 10:29:32,CUST-00256,MERCH-0083,supermercados,873.64,cartao_credito,app_mobile,FP-731871,231.136.xxx.xxx,aprovada,1,1,234,MG
TXN-000225,2024-01-24 22:35:10,CUST-00486,MERCH-0082,marketplace,431.35,PIX,app_mobile,FP-662361,52.96.xxx.xxx,aprovada,0,,221,SP
TXN-000226,2024-01-28 10:10:14,CUST-00517,MERCH-0076,marketplace,688.53,TED,internet_banking,FP-899406,108.40.xxx.xxx,aprovada,0,,218,ES
TXN-000227,2024-02-13 02:55:10,CUST-00609,MERCH-0033,servicos_digitais,110.93,PIX,app_mobile,,14.167.xxx.xxx,aprovada,0,,178,ES
TXN-000228,2024-02-01 10:42:17,CUST-00662,MERCH-0146,postos,64.31,TED,caixa_eletronico,FP-857886,184.67.xxx.xxx,aprovada,0,,250,RS
TXN-000229,2024-01-09 22:02:52,CUST-00241,MERCH-0140,servicos_digitais,118.89,boleto,app_mobile,FP-928090,102.79.xxx.xxx,aprovada,0,,96,RS
TXN-000230,2024-02-24 03:29:57,CUST-00661,MERCH-0036,e-commerce,616.56,cartao_debito,internet_banking,FP-892684,163.202.xxx.xxx,aprovada,0,,159,RN
TXN-000231,2024-01-04 11:53:56,CUST-00604,MERCH-0043,marketplace,660.49,cartao_debito,app_mobile,FP-107706,235.144.xxx.xxx,aprovada,0,,237,RJ
TXN-000232,2024-02-01 18:06:02,CUST-00201,MERCH-0172,utilidades,204.48,TED,internet_banking,FP-293810,29.21.xxx.xxx,aprovada,0,,56,PA
TXN-000233,2024-01-29 23:48:40,CUST-00766,MERCH-0161,servicos_digitais,681.25,cartao_credito,API,FP-327337,131.12.xxx.xxx,aprovada,0,,118,SC
TXN-000234,2024-02-28 10:19:33,CUST-00401,MERCH-0064,servicos_digitais,646.45,boleto,internet_banking,FP-100283,219.15.xxx.xxx,aprovada,0,,95,SP
TXN-000235,2024-01-16 11:37:55,CUST-00582,MERCH-0077,e-commerce,170.1,TED,internet_banking,FP-416722,37.134.xxx.xxx,aprovada,0,,35,PB
TXN-000236,2024-01-03 22:45:41,CUST-00699,MERCH-0070,utilidades,108.71,boleto,app_mobile,FP-603028,17.78.xxx.xxx,aprovada,0,,145,SP
TXN-000237,2024-01-17 23:49:58,CUST-00423,MERCH-0069,outros,130.58,cartao_debito,app_mobile,FP-297205,61.229.xxx.xxx,aprovada,0,0,194,MS
TXN-000238,2024-01-05 14:12:15,CUST-00238,MERCH-0096,marketplace,1042.9,PIX,app_mobile,FP-436290,189.177.xxx.xxx,aprovada,0,,228,MG
TXN-000239,2024-02-18 00:17:36,CUST-00689,MERCH-0092,restaurantes,78.26,TED,API,,139.84.xxx.xxx,aprovada,0,,199,GO
TXN-000240,2024-01-16 11:29:38,CUST-00763,MERCH-0129,utilidades,73.07,cartao_debito,API,,148.2.xxx.xxx,aprovada,0,,40,PR
TXN-000241,2024-02-17 11:52:19,CUST-00343,MERCH-0101,e-commerce,288.55,cartao_credito,caixa_eletronico,FP-527817,177.54.xxx.xxx,aprovada,0,,137,RJ
TXN-000242,2024-01-30 18:19:37,CUST-00712,MERCH-0007,marketplace,269.25,TED,caixa_eletronico,FP-317146,48.36.xxx.xxx,aprovada,0,,105,ES
TXN-000243,2024-02-11 14:31:58,CUST-00312,MERCH-0128,restaurantes,445.32,boleto,internet_banking,,180.242.xxx.xxx,aprovada,0,,114,SP
TXN-000244,2024-02-17 14:30:05,CUST-00360,MERCH-0024,outros,438.78,TED,API,FP-198572,117.194.xxx.xxx,aprovada,0,,86,BA
TXN-000245,2024-02-13 19:22:11,CUST-00721,MERCH-0179,marketplace,194.46,TED,app_mobile,FP-661683,168.24.xxx.xxx,aprovada,0,,324,GO
TXN-000246,2024-01-04 20:46:44,CUST-00167,MERCH-0199,marketplace,73.29,TED,app_mobile,FP-285211,198.192.xxx.xxx,aprovada,1,1,75,ES
TXN-000247,2024-01-10 20:36:00,CUST-00119,MERCH-0179,e-commerce,305.46,PIX,API,,230.188.xxx.xxx,aprovada,0,,110,PE
TXN-000248,2024-01-07 07:52:10,CUST-00069,MERCH-0036,e-commerce,220.09,cartao_credito,internet_banking,FP-698129,48.100.xxx.xxx,aprovada,0,,52,MG
TXN-000249,2024-01-19 00:16:12,CUST-00673,MERCH-0101,supermercados,101.95,PIX,app_mobile,FP-926369,4.57.xxx.xxx,aprovada,1,1,271,MG
TXN-000250,2024-01-21 17:37:59,CUST-00492,MERCH-0139,marketplace,63.54,cartao_debito,internet_banking,FP-799486,33.74.xxx.xxx,recusada,0,,167,SP
TXN-000251,2024-02-10 03:32:41,CUST-00772,MERCH-0200,servicos_digitais,312.44,TED,app_mobile,FP-861785,239.191.xxx.xxx,aprovada,0,,84,GO
TXN-000252,2024-02-09 11:17:16,CUST-00522,MERCH-0111,restaurantes,325.72,cartao_credito,app_mobile,FP-688971,22.74.xxx.xxx,aprovada,0,,115,MG
TXN-000253,2024-01-30 11:11:56,CUST-00350,MERCH-0194,servicos_digitais,972.76,cartao_debito,API,,178.70.xxx.xxx,recusada,0,,166,SC
TXN-000254,2024-01-25 10:15:14,CUST-00065,MERCH-0083,restaurantes,314.75,boleto,API,,90.156.xxx.xxx,pendente,0,,84,MG
TXN-000255,2024-01-19 06:53:37,CUST-00675,MERCH-0093,servicos_digitais,538.16,cartao_credito,app_mobile,FP-314396,205.236.xxx.xxx,aprovada,0,,188,MG
TXN-000256,2024-02-02 18:08:02,CUST-00649,MERCH-0146,marketplace,88.63,cartao_debito,internet_banking,FP-367099,156.36.xxx.xxx,aprovada,0,,173,ES
TXN-000257,2024-02-10 19:49:12,CUST-00582,MERCH-0047,marketplace,226.03,PIX,app_mobile,FP-157149,11.35.xxx.xxx,aprovada,0,,162,CE
TXN-000258,2024-01-27 21:51:42,CUST-00346,MERCH-0091,marketplace,577.98,PIX,app_mobile,FP-680607,150.162.xxx.xxx,recusada,0,,51,RR
TXN-000259,2024-01-09 20:27:34,CUST-00165,MERCH-0105,supermercados,506.7,cartao_debito,API,,43.88.xxx.xxx,aprovada,0,0,79,AP
TXN-000260,2024-02-07 13:05:02,CUST-00615,MERCH-0099,farmacias,174.38,PIX,caixa_eletronico,FP-124145,139.139.xxx.xxx,recusada,0,,118,PR
TXN-000261,2024-02-29 18:32:24,CUST-00520,MERCH-0104,postos,2186.48,TED,app_mobile,FP-524780,71.127.xxx.xxx,aprovada,0,,189,SC
TXN-000262,2024-02-13 21:48:32,CUST-00067,MERCH-0115,viagens,182.14,PIX,internet_banking,FP-367309,90.117.xxx.xxx,pendente,0,,243,RJ
TXN-000263,2024-01-04 12:34:10,CUST-00201,MERCH-0112,outros,1244.1,TED,caixa_eletronico,FP-340216,105.159.xxx.xxx,aprovada,0,,461,AC
TXN-000264,2024-01-23 22:29:28,CUST-00172,MERCH-0200,e-commerce,27.32,boleto,internet_banking,FP-858339,46.78.xxx.xxx,aprovada,0,,151,MT
TXN-000265,2024-01-06 12:28:12,CUST-00517,MERCH-0095,postos,627.07,PIX,internet_banking,FP-357728,117.89.xxx.xxx,aprovada,0,,57,SP
TXN-000266,2024-01-28 21:13:49,CUST-00001,MERCH-0135,farmacias,152.73,cartao_credito,internet_banking,FP-644898,91.207.xxx.xxx,aprovada,0,,260,AL
TXN-000267,2024-01-21 02:05:44,CUST-00038,MERCH-0193,e-commerce,266.12,boleto,caixa_eletronico,FP-769467,193.75.xxx.xxx,aprovada,0,,198,RJ
TXN-000268,2024-01-14 19:37:07,CUST-00251,MERCH-0053,e-commerce,232.52,PIX,app_mobile,FP-153840,63.74.xxx.xxx,aprovada,0,,15,SP
TXN-000269,2024-02-12 01:51:14,CUST-00670,MERCH-0123,e-commerce,273.34,PIX,caixa_eletronico,FP-425416,237.84.xxx.xxx,aprovada,1,0,66,AC
TXN-000270,2024-02-13 12:45:05,CUST-00025,MERCH-0133,farmacias,347.43,cartao_credito,internet_banking,FP-895337,125.221.xxx.xxx,aprovada,0,,288,SP
TXN-000271,2024-02-12 16:57:05,CUST-00732,MERCH-0071,viagens,478.86,cartao_debito,app_mobile,,78.6.xxx.xxx,aprovada,0,,117,ES
TXN-000272,2024-01-01 01:19:16,CUST-00216,MERCH-0043,outros,2200.34,PIX,app_mobile,FP-183854,172.235.xxx.xxx,pendente,0,,69,MG
TXN-000273,2024-02-02 02:21:12,CUST-00760,MERCH-0153,restaurantes,2091.82,TED,app_mobile,FP-954517,6.222.xxx.xxx,aprovada,0,,32,SC
TXN-000274,2024-01-11 08:09:19,CUST-00264,MERCH-0139,servicos_digitais,224.38,cartao_debito,caixa_eletronico,FP-519273,108.169.xxx.xxx,aprovada,0,,53,SP
TXN-000275,2024-01-15 22:57:11,CUST-00443,MERCH-0126,farmacias,166.4,boleto,app_mobile,FP-324425,104.220.xxx.xxx,pendente,0,,84,RS
TXN-000276,2024-02-06 14:07:07,CUST-00608,MERCH-0024,utilidades,434.88,PIX,app_mobile,FP-831259,166.77.xxx.xxx,pendente,0,1,60,RS
TXN-000277,2024-02-04 16:27:14,CUST-00696,MERCH-0022,restaurantes,158.36,PIX,app_mobile,FP-961331,237.98.xxx.xxx,estornada,0,,207,SC
TXN-000278,2024-01-07 23:02:03,CUST-00539,MERCH-0180,servicos_digitais,328.77,PIX,app_mobile,FP-334662,177.145.xxx.xxx,aprovada,0,,288,ES
TXN-000279,2024-01-30 17:57:39,CUST-00522,MERCH-0080,marketplace,559.02,cartao_credito,app_mobile,FP-583694,39.79.xxx.xxx,aprovada,1,,55,RJ
TXN-000280,2024-01-08 03:07:57,CUST-00153,MERCH-0172,marketplace,183.74,TED,app_mobile,FP-716217,78.107.xxx.xxx,pendente,0,,97,ES
TXN-000281,2024-02-15 00:02:32,CUST-00510,MERCH-0182,restaurantes,160.96,TED,internet_banking,FP-888019,146.94.xxx.xxx,aprovada,0,,117,ES
TXN-000282,2024-01-24 07:17:42,CUST-00144,MERCH-0003,supermercados,115.82,cartao_debito,app_mobile,FP-939079,158.190.xxx.xxx,aprovada,0,,81,RJ
TXN-000283,2024-02-19 00:41:28,CUST-00675,MERCH-0198,marketplace,3093.75,TED,internet_banking,FP-577052,247.148.xxx.xxx,pendente,0,0,322,MG
TXN-000284,2024-02-29 02:30:52,CUST-00475,MERCH-0059,supermercados,319.59,boleto,caixa_eletronico,FP-513990,68.2.xxx.xxx,aprovada,0,,363,ES
TXN-000285,2024-02-10 11:06:34,CUST-00560,MERCH-0170,e-commerce,3263.3,cartao_credito,internet_banking,FP-323781,137.147.xxx.xxx,aprovada,0,,168,SC
TXN-000286,2024-01-20 10:37:58,CUST-00559,MERCH-0192,e-commerce,89.4,TED,app_mobile,FP-406516,172.131.xxx.xxx,aprovada,0,,66,RJ
TXN-000287,2024-01-31 01:10:10,CUST-00296,MERCH-0046,outros,1954.45,cartao_credito,internet_banking,FP-227338,129.238.xxx.xxx,aprovada,0,,119,SP
TXN-000288,2024-02-07 15:49:38,CUST-00181,MERCH-0137,servicos_digitais,102.68,cartao_debito,app_mobile,FP-894101,162.179.xxx.xxx,aprovada,0,,48,ES
TXN-000289,2024-01-21 14:50:04,CUST-00413,MERCH-0191,e-commerce,440.27,cartao_debito,internet_banking,FP-918691,127.234.xxx.xxx,aprovada,0,,163,BA
TXN-000290,2024-02-06 04:04:30,CUST-00681,MERCH-0127,restaurantes,639.01,TED,caixa_eletronico,FP-898578,88.61.xxx.xxx,aprovada,0,,69,MG
TXN-000291,2024-01-29 11:47:28,CUST-00436,MERCH-0072,e-commerce,2182.45,PIX,API,,20.186.xxx.xxx,aprovada,1,1,134,SP
TXN-000292,2024-02-20 23:13:56,CUST-00141,MERCH-0032,restaurantes,78.83,cartao_credito,app_mobile,FP-939250,21.118.xxx.xxx,aprovada,0,,382,SP
TXN-000293,2024-02-23 00:25:22,CUST-00592,MERCH-0014,marketplace,151.35,cartao_debito,app_mobile,FP-716881,2.54.xxx.xxx,aprovada,0,,160,MS
TXN-000294,2024-02-24 11:40:06,CUST-00606,MERCH-0121,utilidades,388.02,PIX,app_mobile,FP-277596,189.122.xxx.xxx,aprovada,0,1,219,MG
TXN-000295,2024-02-23 03:54:57,CUST-00505,MERCH-0152,marketplace,127.7,TED,internet_banking,FP-382444,64.63.xxx.xxx,aprovada,0,,447,SP
TXN-000296,2024-01-25 13:23:02,CUST-00196,MERCH-0064,viagens,40.86,cartao_debito,caixa_eletronico,FP-817297,102.68.xxx.xxx,aprovada,0,,310,BA
TXN-000297,2024-01-02 08:03:46,CUST-00713,MERCH-0095,farmacias,31.05,TED,app_mobile,FP-791557,133.140.xxx.xxx,aprovada,0,,123,RJ
TXN-000298,2024-01-24 13:41:29,CUST-00682,MERCH-0016,supermercados,99.44,boleto,app_mobile,FP-313741,106.56.xxx.xxx,aprovada,0,,299,MS
TXN-000299,2024-02-21 10:02:22,CUST-00781,MERCH-0123,e-commerce,120.27,cartao_debito,app_mobile,FP-603683,57.224.xxx.xxx,estornada,0,,180,ES
TXN-000300,2024-01-11 15:54:33,CUST-00149,MERCH-0017,marketplace,257.03,TED,app_mobile,FP-352943,231.144.xxx.xxx,aprovada,0,,69,RJ
TXN-000301,2024-02-10 18:01:58,CUST-00568,MERCH-0065,supermercados,76.56,PIX,app_mobile,FP-309156,161.205.xxx.xxx,aprovada,0,,51,MG
TXN-000302,2024-01-24 18:37:16,CUST-00201,MERCH-0111,postos,765.21,cartao_credito,app_mobile,,20.52.xxx.xxx,pendente,0,,74,AM
TXN-000303,2024-01-08 01:10:46,CUST-00757,MERCH-0095,e-commerce,435.74,boleto,internet_banking,FP-716038,105.61.xxx.xxx,aprovada,0,,175,GO
TXN-000304,2024-02-28 02:11:41,CUST-00257,MERCH-0126,supermercados,796.64,cartao_debito,caixa_eletronico,FP-531813,228.169.xxx.xxx,recusada,0,,127,RS
TXN-000305,2024-02-13 22:03:55,CUST-00366,MERCH-0060,supermercados,374.85,PIX,internet_banking,FP-305369,212.107.xxx.xxx,aprovada,0,0,96,ES
TXN-000306,2024-01-20 19:44:08,CUST-00121,MERCH-0041,postos,822.92,cartao_credito,caixa_eletronico,,96.17.xxx.xxx,aprovada,0,,54,SP
TXN-000307,2024-01-23 06:12:28,CUST-00446,MERCH-0150,viagens,464.65,PIX,internet_banking,FP-265042,213.110.xxx.xxx,estornada,0,,98,SC
TXN-000308,2024-01-02 22:40:04,CUST-00220,MERCH-0178,marketplace,225.98,PIX,caixa_eletronico,FP-872804,180.57.xxx.xxx,aprovada,0,,216,AP
TXN-000309,2024-01-18 10:56:49,CUST-00531,MERCH-0019,supermercados,1351.01,PIX,app_mobile,FP-455584,135.47.xxx.xxx,aprovada,0,,43,RS
TXN-000310,2024-01-14 13:33:12,CUST-00211,MERCH-0185,servicos_digitais,270.03,PIX,internet_banking,FP-897064,83.235.xxx.xxx,aprovada,0,,57,RS
TXN-000311,2024-02-26 21:06:26,CUST-00776,MERCH-0166,e-commerce,750.36,cartao_credito,internet_banking,FP-884829,248.13.xxx.xxx,aprovada,0,,335,SP
TXN-000312,2024-01-29 08:43:50,CUST-00297,MERCH-0126,marketplace,398.48,PIX,caixa_eletronico,FP-257891,45.147.xxx.xxx,aprovada,0,,48,RR
TXN-000313,2024-01-05 06:52:06,CUST-00027,MERCH-0093,restaurantes,109.95,PIX,app_mobile,FP-257242,104.193.xxx.xxx,aprovada,0,,827,SC
TXN-000314,2024-01-05 18:10:24,CUST-00379,MERCH-0161,postos,187.19,cartao_credito,caixa_eletronico,FP-352067,106.235.xxx.xxx,aprovada,0,0,290,RJ
TXN-000315,2024-01-13 01:33:25,CUST-00542,MERCH-0165,utilidades,38.86,boleto,internet_banking,FP-622659,226.127.xxx.xxx,aprovada,0,,123,SP
TXN-000316,2024-01-07 08:41:50,CUST-00690,MERCH-0171,e-commerce,647.24,TED,internet_banking,FP-266296,6.124.xxx.xxx,aprovada,0,,84,ES
TXN-000317,2024-01-25 10:51:10,CUST-00797,MERCH-0194,e-commerce,172.21,cartao_credito,caixa_eletronico,FP-295652,104.117.xxx.xxx,aprovada,0,,59,GO
TXN-000318,2024-01-28 03:57:08,CUST-00422,MERCH-0028,utilidades,791.61,cartao_debito,API,,129.91.xxx.xxx,aprovada,0,,112,GO
TXN-000319,2024-02-03 00:05:31,CUST-00064,MERCH-0054,e-commerce,635.62,cartao_credito,app_mobile,FP-303768,213.131.xxx.xxx,estornada,0,,132,RJ
TXN-000320,2024-02-22 20:29:32,CUST-00127,MERCH-0058,e-commerce,240.41,boleto,app_mobile,FP-136445,186.39.xxx.xxx,aprovada,0,,251,ES
TXN-000321,2024-01-10 06:04:59,CUST-00399,MERCH-0003,farmacias,542.15,cartao_debito,app_mobile,FP-127859,208.15.xxx.xxx,pendente,0,,392,GO
TXN-000322,2024-01-24 17:27:36,CUST-00014,MERCH-0153,restaurantes,239.81,TED,internet_banking,FP-535694,235.1.xxx.xxx,aprovada,0,,112,MG
TXN-000323,2024-02-21 01:34:44,CUST-00127,MERCH-0088,restaurantes,140.27,cartao_debito,app_mobile,FP-893269,105.99.xxx.xxx,recusada,0,,51,RJ
TXN-000324,2024-02-02 18:53:08,CUST-00344,MERCH-0134,farmacias,4099.81,PIX,API,,94.10.xxx.xxx,aprovada,0,,8,RN
